id,timestamp,src_bytes,dst_bytes,duration,serror_rate,count_val,protocol,service,flag,prediction,severity,alert_type,zone
3663,2026-03-05 19:18:04,897.0,317.0,4.0,0.05,24.0,2,1,9,0,1.0,Green,East
6206,2026-03-05 19:11:42,575.0,394.0,15.0,0.04,9.0,0,0,3,0,2.51,Green,South
3643,2026-03-05 19:10:27,409.0,121.0,5.0,0.07,60.0,0,9,1,0,1.94,Green,North
9529,2026-03-05 19:01:44,4654.0,5954.0,65.0,0.33,225.0,2,2,7,1,6.88,Red,North
3995,2026-03-05 18:58:14,4937.0,996.0,10.0,0.17,41.0,2,2,0,1,4.85,Yellow,North
5543,2026-03-05 18:56:57,317.0,518.0,0.0,0.08,34.0,0,8,4,0,2.53,Green,South
4296,2026-03-05 18:56:50,42.0,346.0,11.0,0.04,9.0,1,5,7,0,2.73,Green,West
2715,2026-03-05 18:56:10,21401.0,5202.0,65.0,0.48,240.0,0,1,4,1,6.5,Red,North
5559,2026-03-05 18:50:30,14883.0,3993.0,87.0,0.42,226.0,1,7,3,1,7.07,Red,West
8793,2026-03-05 18:48:31,5503.0,2034.0,22.0,0.15,202.0,0,0,7,0,4.43,Yellow,North
3659,2026-03-05 18:47:07,788.0,404.0,10.0,0.0,24.0,2,7,6,0,0.73,Green,South
9464,2026-03-05 18:44:09,1206.0,1630.0,23.0,0.38,166.0,0,3,8,1,4.92,Yellow,East
8853,2026-03-05 18:39:47,204.0,44.0,12.0,0.01,49.0,2,7,0,0,2.02,Green,West
7708,2026-03-05 18:39:19,342.0,227.0,7.0,0.07,15.0,1,4,0,0,0.45,Green,West
6758,2026-03-05 18:30:34,216.0,391.0,9.0,0.06,51.0,2,7,6,0,2.27,Green,South
5619,2026-03-05 18:21:01,4657.0,2179.0,1.0,0.13,47.0,2,9,4,0,5.27,Yellow,South
4920,2026-03-05 18:20:59,716.0,193.0,14.0,0.1,60.0,2,3,6,0,3.1,Green,North
3279,2026-03-05 18:20:50,479.0,357.0,5.0,0.0,42.0,0,7,1,0,1.59,Green,North
6217,2026-03-05 18:14:31,4058.0,1426.0,34.0,0.22,95.0,0,1,3,0,4.0,Yellow,West
7646,2026-03-05 18:13:51,430.0,382.0,13.0,0.03,43.0,0,5,4,0,3.03,Green,North
5835,2026-03-05 18:07:43,274.0,135.0,14.0,0.03,6.0,1,7,5,0,2.93,Green,East
3100,2026-03-05 18:03:22,116.0,184.0,5.0,0.06,21.0,0,7,8,0,2.21,Green,West
8015,2026-03-05 17:56:31,5702.0,1605.0,12.0,0.12,125.0,2,8,8,1,4.0,Yellow,West
4781,2026-03-05 17:48:57,593.0,570.0,12.0,0.02,41.0,0,7,8,0,1.21,Green,West
10253,2026-03-05 17:46:52,1086.0,1642.0,28.0,0.39,202.0,0,3,6,1,4.0,Yellow,West
8214,2026-03-05 17:44:26,815.0,16.0,7.0,0.08,59.0,1,7,3,0,2.85,Green,West
2629,2026-03-05 17:43:25,843.0,59.0,9.0,0.0,12.0,0,6,1,0,1.68,Green,North
5998,2026-03-05 17:36:28,653.0,448.0,12.0,0.03,41.0,1,2,7,0,1.6,Green,South
3499,2026-03-05 17:33:03,26504.0,1537.0,18.0,0.42,114.0,1,9,2,1,8.09,Red,North
2853,2026-03-05 17:28:47,5878.0,952.0,20.0,0.12,160.0,1,7,1,0,5.31,Yellow,West
8929,2026-03-05 17:26:59,20221.0,3647.0,11.0,0.85,116.0,0,3,0,1,8.07,Red,North
8047,2026-03-05 17:21:39,1774.0,1129.0,33.0,0.18,136.0,0,1,2,0,5.62,Yellow,North
4649,2026-03-05 17:21:27,489.0,221.0,2.0,0.09,26.0,2,8,7,0,1.7,Green,West
3378,2026-03-05 17:17:49,1171.0,1817.0,12.0,0.29,165.0,2,2,5,0,4.91,Yellow,East
7294,2026-03-05 17:12:00,32566.0,7924.0,69.0,0.9,122.0,1,1,2,1,8.48,Red,East
8363,2026-03-05 17:11:58,4107.0,236.0,11.0,0.28,151.0,1,2,6,0,5.27,Yellow,East
9152,2026-03-05 17:11:58,43.0,127.0,8.0,0.01,22.0,0,9,6,0,1.54,Green,North
5351,2026-03-05 16:55:14,732.0,553.0,0.0,0.06,18.0,1,9,4,0,2.58,Green,East
3778,2026-03-05 16:55:07,5478.0,465.0,20.0,0.1,56.0,1,3,0,1,4.91,Yellow,East
3655,2026-03-05 16:53:40,387.0,281.0,10.0,0.01,3.0,0,4,8,0,1.26,Green,West
5264,2026-03-05 16:48:34,155.0,400.0,15.0,0.04,48.0,0,0,0,0,1.88,Green,East
10114,2026-03-05 16:46:45,6231.0,2858.0,25.0,0.51,461.0,0,4,1,1,6.5,Red,West
10061,2026-03-05 16:43:03,1042.0,1248.0,13.0,0.3,97.0,2,8,4,1,4.16,Yellow,West
3331,2026-03-05 16:37:39,525.0,552.0,10.0,0.08,60.0,1,3,8,0,2.15,Green,West
4252,2026-03-05 16:37:14,836.0,593.0,3.0,0.09,42.0,1,5,5,0,2.35,Green,North
5444,2026-03-05 16:33:45,326.0,89.0,0.0,0.09,45.0,0,8,2,0,2.36,Green,West
6720,2026-03-05 16:23:06,116.0,207.0,4.0,0.02,37.0,1,8,8,0,2.29,Green,North
5419,2026-03-05 16:22:41,30610.0,6870.0,27.0,0.61,201.0,2,6,5,1,8.44,Red,West
10103,2026-03-05 16:12:27,846.0,44.0,7.0,0.08,49.0,1,0,7,0,2.27,Green,South
4088,2026-03-05 16:01:34,12187.0,6556.0,8.0,0.96,217.0,2,7,6,1,8.82,Red,North
3820,2026-03-05 15:59:05,5876.0,3319.0,25.0,0.49,499.0,2,4,3,1,7.26,Red,West
9217,2026-03-05 15:57:10,4893.0,303.0,36.0,0.17,99.0,1,4,9,0,4.47,Yellow,West
3065,2026-03-05 15:48:45,2807.0,891.0,31.0,0.29,157.0,0,9,4,0,5.61,Yellow,West
6868,2026-03-05 15:45:49,156.0,299.0,7.0,0.07,40.0,1,8,1,0,2.01,Green,West
5899,2026-03-05 15:45:24,887.0,2319.0,38.0,0.27,177.0,0,0,7,1,4.0,Yellow,East
8947,2026-03-05 15:41:18,4562.0,1591.0,11.0,0.4,32.0,0,1,6,0,4.62,Yellow,West
5979,2026-03-05 15:40:59,11416.0,5094.0,26.0,0.66,432.0,0,0,9,1,7.48,Red,South
6676,2026-03-05 15:34:14,577.0,530.0,14.0,0.08,51.0,1,4,6,0,1.1,Green,South
6729,2026-03-05 15:32:01,32.0,366.0,2.0,0.04,7.0,0,7,7,0,2.07,Green,West
2677,2026-03-05 15:31:04,5946.0,2351.0,32.0,0.13,118.0,1,3,9,0,4.56,Yellow,North
3057,2026-03-05 15:30:28,2214.0,1193.0,6.0,0.2,73.0,1,2,3,0,4.98,Yellow,South
2574,2026-03-05 15:28:47,2147.0,1303.0,36.0,0.39,203.0,2,4,6,0,5.64,Yellow,North
8244,2026-03-05 15:24:29,28701.0,2114.0,59.0,0.32,370.0,2,6,4,1,6.89,Red,East
9109,2026-03-05 15:23:44,3631.0,922.0,26.0,0.32,207.0,2,4,4,0,4.0,Yellow,North
7575,2026-03-05 15:22:13,494.0,254.0,5.0,0.05,45.0,1,3,8,0,2.98,Green,West
10237,2026-03-05 15:13:11,2957.0,2097.0,10.0,0.29,158.0,2,6,2,1,4.68,Yellow,East
8112,2026-03-05 15:11:58,863.0,13.0,7.0,0.01,34.0,2,2,0,0,2.69,Green,North
5287,2026-03-05 14:55:48,851.0,279.0,4.0,0.09,14.0,0,5,3,0,1.54,Green,South
6924,2026-03-05 14:55:44,813.0,291.0,12.0,0.07,50.0,1,6,1,0,1.98,Green,East
5596,2026-03-05 14:52:07,69.0,366.0,14.0,0.02,32.0,0,1,2,0,2.04,Green,East
5838,2026-03-05 14:50:31,89.0,451.0,12.0,0.01,48.0,1,1,3,0,1.56,Green,West
9439,2026-03-05 14:44:17,151.0,300.0,6.0,0.04,14.0,2,3,8,0,2.11,Green,West
10380,2026-03-05 14:43:40,1228.0,865.0,34.0,0.23,36.0,1,5,0,0,4.68,Yellow,North
9116,2026-03-05 14:29:16,535.0,828.0,25.0,0.38,74.0,0,1,9,1,5.24,Yellow,East
4085,2026-03-05 14:18:11,319.0,429.0,7.0,0.05,22.0,1,2,6,0,1.65,Green,South
5872,2026-03-05 14:06:18,444.0,474.0,5.0,0.1,30.0,1,1,1,0,0.97,Green,West
5345,2026-03-05 14:02:09,253.0,505.0,2.0,0.02,24.0,1,2,0,0,2.3,Green,West
7315,2026-03-05 13:50:45,880.0,34.0,14.0,0.03,7.0,2,4,2,0,0.84,Green,South
3728,2026-03-05 13:49:31,18430.0,5100.0,45.0,0.33,200.0,2,6,7,1,6.5,Red,North
5024,2026-03-05 13:48:54,33984.0,7274.0,32.0,0.81,390.0,1,1,5,1,8.17,Red,South
8646,2026-03-05 13:48:09,27583.0,7434.0,46.0,0.41,178.0,0,3,8,1,6.5,Red,West
3822,2026-03-05 13:44:06,15711.0,2772.0,55.0,0.31,225.0,2,5,7,1,9.21,Red,East
5696,2026-03-05 13:34:20,372.0,404.0,8.0,0.1,48.0,2,0,8,0,2.0,Green,North
4305,2026-03-05 13:32:04,2688.0,1975.0,15.0,0.16,162.0,1,0,5,0,4.81,Yellow,North
9277,2026-03-05 13:13:42,557.0,512.0,4.0,0.1,56.0,1,2,8,0,1.18,Green,East
8916,2026-03-05 13:10:16,23256.0,8854.0,26.0,0.74,404.0,1,3,7,1,7.31,Red,West
6444,2026-03-05 13:10:00,473.0,183.0,11.0,0.01,45.0,2,4,2,0,0.88,Green,South
6904,2026-03-05 12:53:19,4626.0,1750.0,29.0,0.25,216.0,2,0,0,0,5.79,Yellow,North
8926,2026-03-05 12:46:11,863.0,75.0,10.0,0.06,10.0,1,1,5,0,1.08,Green,East
5552,2026-03-05 12:33:07,2328.0,1388.0,23.0,0.35,36.0,0,9,0,0,4.51,Yellow,North
4290,2026-03-05 12:29:26,198.0,526.0,14.0,0.04,44.0,0,1,0,0,1.77,Green,North
4156,2026-03-05 12:25:52,688.0,106.0,1.0,0.08,56.0,2,5,0,0,1.71,Green,East
9351,2026-03-05 12:25:50,571.0,194.0,12.0,0.1,57.0,0,1,3,0,1.11,Green,West
2975,2026-03-05 12:21:02,297.0,235.0,10.0,0.08,32.0,1,9,2,0,2.21,Green,East
2709,2026-03-05 12:19:42,5169.0,652.0,16.0,0.32,192.0,1,2,5,1,5.59,Yellow,East
4417,2026-03-05 12:07:08,80.0,424.0,15.0,0.06,8.0,2,3,7,0,1.24,Green,South
6507,2026-03-05 12:03:59,625.0,209.0,8.0,0.06,1.0,1,7,0,0,1.64,Green,North
9510,2026-03-05 11:58:41,1788.0,1150.0,14.0,0.29,89.0,2,4,2,0,5.32,Yellow,West
7990,2026-03-05 11:58:17,2296.0,724.0,33.0,0.15,200.0,2,2,2,1,4.14,Yellow,East
6917,2026-03-05 11:54:39,475.0,19.0,3.0,0.05,37.0,0,1,0,0,0.8,Green,West
6415,2026-03-05 11:52:32,345.0,535.0,3.0,0.1,3.0,0,5,9,0,2.06,Green,East
5721,2026-03-05 11:52:15,696.0,56.0,8.0,0.08,22.0,2,2,1,0,2.03,Green,West
5294,2026-03-05 11:51:52,6449.0,6891.0,3.0,0.42,342.0,2,6,6,1,7.73,Red,West
7445,2026-03-05 11:46:43,725.0,65.0,14.0,0.09,49.0,0,3,3,0,1.12,Green,North
7562,2026-03-05 11:44:15,234.0,418.0,6.0,0.1,8.0,0,1,8,0,2.2,Green,East
10280,2026-03-05 11:38:30,257.0,516.0,14.0,0.07,27.0,2,3,6,0,2.17,Green,North
5777,2026-03-05 11:33:39,18758.0,3442.0,36.0,0.67,234.0,2,3,9,1,7.5,Red,East
4575,2026-03-05 11:26:11,138.0,130.0,0.0,0.08,27.0,1,3,7,0,2.64,Green,East
10001,2026-03-05 11:22:00,475.0,440.0,8.0,0.02,46.0,2,4,0,0,1.33,Green,North
9665,2026-03-05 11:01:40,1291.0,2075.0,16.0,0.22,179.0,2,6,0,0,5.9,Yellow,North
5833,2026-03-05 10:57:06,258.0,180.0,11.0,0.06,31.0,2,6,5,0,0.7,Green,West
6376,2026-03-05 10:49:58,458.0,527.0,11.0,0.01,38.0,1,2,6,0,1.71,Green,North
3961,2026-03-05 10:43:12,4590.0,659.0,11.0,0.36,54.0,2,0,7,0,4.0,Yellow,South
6493,2026-03-05 10:31:02,765.0,286.0,4.0,0.02,43.0,0,7,9,0,1.8,Green,West
4393,2026-03-05 10:30:47,987.0,2030.0,43.0,0.17,55.0,1,5,0,0,5.09,Yellow,East
4904,2026-03-05 10:27:05,440.0,136.0,3.0,0.01,37.0,1,0,9,0,2.65,Green,North
3954,2026-03-05 10:10:17,12326.0,3283.0,79.0,0.37,118.0,1,8,3,1,7.0,Red,East
10513,2026-03-05 10:05:51,477.0,335.0,8.0,0.03,27.0,2,5,8,0,3.17,Green,West
7035,2026-03-05 10:04:17,6871.0,6286.0,79.0,0.52,459.0,0,8,6,1,6.5,Red,North
7985,2026-03-05 10:01:40,214.0,301.0,15.0,0.06,5.0,2,8,8,0,1.12,Green,North
3893,2026-03-05 09:54:52,345.0,548.0,6.0,0.02,3.0,0,4,5,0,1.25,Green,West
3796,2026-03-05 09:52:20,167.0,343.0,14.0,0.01,30.0,2,6,1,0,1.49,Green,North
7396,2026-03-05 09:41:48,131.0,385.0,9.0,0.04,39.0,0,0,9,0,1.44,Green,South
3105,2026-03-05 09:39:26,4189.0,1996.0,31.0,0.37,52.0,1,3,9,0,4.62,Yellow,North
5249,2026-03-05 09:37:19,5463.0,2239.0,26.0,0.18,155.0,0,4,7,1,5.15,Yellow,West
10347,2026-03-05 09:32:46,1394.0,350.0,36.0,0.21,214.0,2,3,3,1,4.84,Yellow,South
3040,2026-03-05 09:28:19,372.0,18.0,2.0,0.06,38.0,1,0,6,0,1.22,Green,North
8613,2026-03-05 09:17:12,794.0,1.0,11.0,0.06,12.0,0,6,8,0,2.91,Green,East
3763,2026-03-05 09:10:35,1304.0,350.0,10.0,0.12,219.0,1,7,2,0,4.97,Yellow,West
9670,2026-03-05 09:00:30,385.0,143.0,12.0,0.09,48.0,2,1,2,0,0.52,Green,West
2871,2026-03-05 08:56:38,657.0,275.0,7.0,0.01,5.0,2,8,0,0,1.34,Green,North
7017,2026-03-05 08:54:50,19080.0,2076.0,85.0,0.54,159.0,2,3,6,1,7.8,Red,North
6498,2026-03-05 08:38:19,16201.0,7792.0,29.0,0.94,392.0,1,1,5,1,6.76,Red,West
2598,2026-03-05 08:36:15,4323.0,1600.0,8.0,0.15,45.0,1,7,9,1,4.12,Yellow,West
6642,2026-03-05 08:35:24,304.0,561.0,6.0,0.04,40.0,0,0,8,0,0.96,Green,West
7230,2026-03-05 08:22:27,287.0,421.0,14.0,0.02,60.0,2,1,3,0,1.07,Green,North
2660,2026-03-05 08:22:11,11333.0,1472.0,21.0,0.47,174.0,1,8,1,1,6.5,Red,East
8707,2026-03-05 08:10:29,111.0,212.0,13.0,0.01,38.0,2,0,2,0,1.91,Green,West
8042,2026-03-05 08:05:49,837.0,334.0,6.0,0.03,46.0,2,0,0,0,1.21,Green,North
9530,2026-03-05 08:03:35,772.0,126.0,0.0,0.02,50.0,0,7,3,0,1.19,Green,North
7295,2026-03-05 08:02:40,708.0,253.0,7.0,0.09,59.0,2,9,4,0,1.71,Green,North
6683,2026-03-05 08:01:14,297.0,198.0,12.0,0.02,41.0,2,3,0,0,2.38,Green,West
10322,2026-03-05 07:54:32,143.0,294.0,12.0,0.06,37.0,1,0,8,0,1.95,Green,South
5695,2026-03-05 07:50:20,2776.0,884.0,36.0,0.34,96.0,2,8,4,0,5.18,Yellow,North
9517,2026-03-05 07:39:54,531.0,414.0,2.0,0.05,22.0,1,2,8,0,0.95,Green,North
8760,2026-03-05 07:27:06,20807.0,5483.0,68.0,0.85,505.0,0,8,1,1,7.93,Red,North
10359,2026-03-05 07:22:47,16097.0,8962.0,22.0,0.44,198.0,0,1,0,1,6.5,Red,North
9055,2026-03-05 07:18:12,4458.0,1628.0,16.0,0.31,108.0,0,0,9,0,4.04,Yellow,East
2935,2026-03-05 07:07:52,20668.0,4101.0,15.0,0.55,495.0,2,0,9,1,8.37,Red,West
3366,2026-03-05 07:07:12,2672.0,609.0,39.0,0.34,172.0,1,8,8,1,4.0,Yellow,North
7991,2026-03-05 07:01:35,3146.0,1885.0,18.0,0.15,160.0,1,4,6,0,4.76,Yellow,West
3988,2026-03-05 07:01:24,1266.0,1321.0,1.0,0.11,211.0,2,2,3,0,4.0,Yellow,West
8601,2026-03-05 06:59:38,3455.0,7347.0,25.0,0.81,192.0,2,9,5,1,6.88,Red,North
7623,2026-03-05 06:58:26,954.0,1632.0,35.0,0.2,195.0,2,0,1,1,4.75,Yellow,East
8369,2026-03-05 06:58:16,628.0,26.0,0.0,0.03,8.0,1,1,2,0,1.52,Green,West
5875,2026-03-05 06:49:48,418.0,52.0,3.0,0.01,29.0,2,4,8,0,1.43,Green,West
4930,2026-03-05 06:46:12,6.0,4.0,15.0,0.07,54.0,2,3,0,0,2.22,Green,West
5572,2026-03-05 06:45:36,263.0,182.0,13.0,0.0,8.0,0,1,1,0,1.95,Green,East
9512,2026-03-05 06:40:36,732.0,131.0,3.0,0.05,43.0,1,1,6,0,2.01,Green,South
7509,2026-03-05 06:38:57,596.0,128.0,3.0,0.03,59.0,0,1,8,0,0.89,Green,West
6134,2026-03-05 06:35:53,837.0,279.0,14.0,0.1,4.0,0,7,7,0,1.59,Green,East
4899,2026-03-05 06:31:06,636.0,234.0,3.0,0.06,52.0,1,3,6,0,2.84,Green,West
4643,2026-03-05 06:28:23,229.0,78.0,11.0,0.06,12.0,2,8,5,0,1.81,Green,North
6741,2026-03-05 06:25:51,3586.0,1533.0,10.0,0.3,62.0,2,5,5,0,4.59,Yellow,South
7065,2026-03-05 06:18:40,851.0,179.0,7.0,0.05,34.0,2,0,6,0,2.19,Green,North
3208,2026-03-05 06:18:09,890.0,43.0,11.0,0.05,16.0,1,6,6,0,1.77,Green,North
5567,2026-03-05 06:17:56,684.0,400.0,13.0,0.05,54.0,2,4,8,0,2.52,Green,East
7568,2026-03-05 06:17:49,12134.0,8155.0,27.0,0.58,208.0,1,1,5,1,8.08,Red,East
7011,2026-03-05 06:17:43,752.0,318.0,14.0,0.02,9.0,0,5,7,0,1.14,Green,West
9741,2026-03-05 06:11:02,684.0,1187.0,18.0,0.26,91.0,2,4,8,0,5.03,Yellow,West
6712,2026-03-05 06:00:40,1995.0,1487.0,12.0,0.82,354.0,0,3,0,1,7.79,Red,North
5753,2026-03-05 05:51:26,373.0,15.0,5.0,0.04,51.0,2,4,4,0,1.75,Green,North
10038,2026-03-05 05:48:19,689.0,134.0,15.0,0.0,4.0,2,5,9,0,1.79,Green,South
3300,2026-03-05 05:38:22,23805.0,5514.0,6.0,0.51,215.0,0,7,6,1,6.5,Red,West
10486,2026-03-05 05:31:47,778.0,260.0,14.0,0.06,8.0,2,9,1,0,1.41,Green,East
7241,2026-03-05 05:31:40,79.0,419.0,14.0,0.01,29.0,2,1,0,0,2.08,Green,North
10006,2026-03-05 05:24:07,5082.0,689.0,22.0,0.33,114.0,1,1,2,1,4.77,Yellow,North
3517,2026-03-05 05:21:09,5656.0,630.0,40.0,0.26,35.0,2,2,1,0,4.97,Yellow,West
6362,2026-03-05 05:10:29,1086.0,351.0,35.0,0.2,147.0,0,0,7,0,4.64,Yellow,South
3759,2026-03-05 05:10:04,4226.0,2102.0,14.0,0.24,146.0,2,3,4,1,4.9,Yellow,South
5910,2026-03-05 05:04:48,4772.0,2380.0,15.0,0.12,40.0,0,8,4,0,4.0,Yellow,South
5982,2026-03-05 05:03:33,5729.0,2215.0,32.0,0.14,116.0,0,0,9,1,4.06,Yellow,West
3236,2026-03-05 04:55:49,4604.0,358.0,42.0,0.39,150.0,2,9,0,1,5.54,Yellow,South
9523,2026-03-05 04:50:18,43.0,3.0,7.0,0.01,16.0,2,0,4,0,1.95,Green,North
4101,2026-03-05 04:49:30,719.0,1117.0,17.0,0.17,201.0,0,9,9,0,4.36,Yellow,West
6534,2026-03-05 04:47:22,666.0,519.0,12.0,0.09,59.0,1,6,5,0,1.32,Green,North
10196,2026-03-05 04:45:46,4052.0,1664.0,40.0,0.32,211.0,2,7,7,1,5.4,Yellow,West
4951,2026-03-05 04:45:40,22578.0,8615.0,9.0,0.63,146.0,0,8,9,1,6.5,Red,West
3915,2026-03-05 04:43:12,4559.0,7942.0,19.0,0.91,477.0,1,3,5,1,6.96,Red,West
9021,2026-03-05 04:42:02,92.0,104.0,8.0,0.02,24.0,0,1,2,0,0.9,Green,West
8744,2026-03-05 04:32:51,1140.0,1788.0,15.0,0.14,124.0,1,9,0,1,4.91,Yellow,West
8858,2026-03-05 04:32:40,98.0,440.0,13.0,0.06,33.0,2,3,2,0,1.47,Green,West
5916,2026-03-05 04:26:26,2417.0,828.0,39.0,0.2,140.0,0,4,4,1,4.26,Yellow,West
4146,2026-03-05 04:21:44,27333.0,1929.0,13.0,0.36,317.0,0,8,4,1,7.58,Red,North
7753,2026-03-05 04:14:08,3.0,108.0,3.0,0.0,7.0,1,2,8,0,0.34,Green,West
5509,2026-03-05 04:13:34,599.0,233.0,1.0,0.01,8.0,2,7,2,0,1.93,Green,South
8467,2026-03-05 04:06:08,4831.0,911.0,6.0,0.22,179.0,1,3,5,0,5.53,Yellow,West
2928,2026-03-05 04:04:56,4425.0,1338.0,15.0,0.39,96.0,2,9,3,0,4.0,Yellow,West
6765,2026-03-05 03:59:04,24737.0,3386.0,63.0,0.48,393.0,0,5,8,1,7.83,Red,North
3944,2026-03-05 03:57:19,4145.0,1036.0,29.0,0.12,119.0,2,3,7,0,4.87,Yellow,South
7013,2026-03-05 03:56:58,27117.0,3083.0,61.0,0.93,250.0,1,8,7,1,6.72,Red,West
9551,2026-03-05 03:51:04,857.0,431.0,0.0,0.09,48.0,2,7,8,0,1.27,Green,North
8491,2026-03-05 03:40:45,3021.0,783.0,11.0,0.23,133.0,1,8,4,0,5.9,Yellow,West
3684,2026-03-05 03:40:40,55.0,369.0,1.0,0.0,4.0,1,4,4,0,2.12,Green,North
4196,2026-03-05 03:39:08,577.0,82.0,5.0,0.0,41.0,0,7,9,0,0.92,Green,North
9889,2026-03-05 03:37:25,311.0,394.0,11.0,0.07,25.0,0,8,9,0,1.71,Green,East
7565,2026-03-05 03:34:08,11764.0,2125.0,61.0,0.96,437.0,1,9,2,1,6.5,Red,East
6485,2026-03-05 03:33:51,32023.0,6074.0,5.0,0.63,357.0,1,0,8,1,7.23,Red,South
8440,2026-03-05 03:33:07,444.0,336.0,12.0,0.05,42.0,0,9,7,0,0.63,Green,West
9771,2026-03-05 03:29:36,79.0,291.0,10.0,0.08,45.0,2,3,7,0,1.29,Green,West
7005,2026-03-05 03:18:43,28.0,336.0,15.0,0.05,22.0,2,0,0,0,0.99,Green,South
7547,2026-03-05 03:17:29,32003.0,4480.0,56.0,0.98,273.0,2,1,7,1,7.66,Red,North
4989,2026-03-05 03:11:25,24926.0,935.0,58.0,0.77,386.0,2,0,5,1,6.5,Red,West
10312,2026-03-05 03:11:17,775.0,242.0,15.0,0.09,54.0,1,2,1,0,1.62,Green,South
6316,2026-03-05 03:11:12,26021.0,1236.0,22.0,0.81,416.0,0,0,3,1,6.5,Red,West
10383,2026-03-05 03:10:50,198.0,410.0,6.0,0.09,4.0,2,6,3,0,1.47,Green,West
7200,2026-03-05 03:03:57,782.0,483.0,7.0,0.02,45.0,0,3,6,0,1.81,Green,South
8991,2026-03-05 02:58:13,5796.0,408.0,27.0,0.19,187.0,0,0,2,0,4.65,Yellow,East
5191,2026-03-05 02:57:42,5628.0,257.0,42.0,0.25,145.0,1,3,0,0,4.63,Yellow,West
6751,2026-03-05 02:57:28,321.0,147.0,4.0,0.06,54.0,2,8,5,0,1.4,Green,North
2723,2026-03-05 02:55:48,918.0,1716.0,7.0,0.36,167.0,1,6,1,1,4.0,Yellow,West
3529,2026-03-05 02:55:37,53.0,49.0,15.0,0.04,55.0,2,6,3,0,1.58,Green,West
10231,2026-03-05 02:47:29,23550.0,2205.0,83.0,0.53,200.0,2,1,0,1,6.5,Red,East
6551,2026-03-05 02:45:42,153.0,392.0,13.0,0.01,12.0,0,6,9,0,1.55,Green,North
8616,2026-03-05 02:44:28,17949.0,6321.0,68.0,0.87,401.0,1,8,8,1,6.62,Red,West
3736,2026-03-05 02:39:27,881.0,301.0,13.0,0.03,31.0,1,3,2,0,1.6,Green,South
8834,2026-03-05 02:12:38,1748.0,3292.0,0.0,0.6,228.0,0,0,6,1,7.4,Red,East
3007,2026-03-05 02:01:29,273.0,51.0,3.0,0.02,33.0,1,2,0,0,0.33,Green,North
8513,2026-03-05 01:53:39,45.0,541.0,9.0,0.01,28.0,2,1,0,0,0.67,Green,North
3083,2026-03-05 01:50:31,868.0,236.0,5.0,0.07,23.0,1,4,8,0,0.56,Green,North
7107,2026-03-05 01:48:28,25342.0,7854.0,17.0,0.38,394.0,2,0,0,1,6.5,Red,North
5311,2026-03-05 01:45:30,31697.0,3247.0,40.0,0.48,425.0,1,7,8,1,6.96,Red,South
7704,2026-03-05 01:44:56,793.0,570.0,10.0,0.05,23.0,1,6,4,0,1.33,Green,East
5564,2026-03-05 01:39:04,599.0,69.0,3.0,0.06,18.0,2,0,6,0,2.04,Green,North
5126,2026-03-05 01:35:22,108.0,484.0,8.0,0.08,49.0,0,2,7,0,2.36,Green,East
7325,2026-03-05 01:35:16,4231.0,2356.0,45.0,0.21,60.0,0,0,6,0,5.89,Yellow,North
4183,2026-03-05 01:30:43,493.0,220.0,14.0,0.05,32.0,0,6,4,0,1.98,Green,North
6234,2026-03-05 01:23:45,470.0,44.0,15.0,0.05,52.0,2,1,5,0,1.72,Green,West
5067,2026-03-05 01:20:32,192.0,190.0,14.0,0.1,52.0,1,9,1,0,0.81,Green,West
9744,2026-03-05 01:19:17,275.0,188.0,2.0,0.09,13.0,2,8,3,0,2.69,Green,West
10204,2026-03-05 01:12:27,13316.0,4954.0,16.0,0.97,367.0,1,1,0,1,6.71,Red,North
2851,2026-03-05 01:08:47,654.0,65.0,14.0,0.06,11.0,1,3,7,0,1.49,Green,West
5728,2026-03-05 01:03:22,33877.0,3928.0,21.0,0.59,209.0,2,5,2,1,7.69,Red,North
3620,2026-03-05 01:00:31,177.0,427.0,9.0,0.1,11.0,1,6,1,0,3.0,Green,North
9377,2026-03-05 00:57:33,5365.0,2452.0,0.0,0.33,37.0,2,0,5,0,4.73,Yellow,North
3456,2026-03-05 00:52:11,1099.0,2214.0,39.0,0.38,169.0,1,4,5,1,4.61,Yellow,West
7543,2026-03-05 00:51:57,724.0,535.0,14.0,0.06,7.0,2,6,0,0,1.47,Green,South
7307,2026-03-05 00:48:53,860.0,29.0,9.0,0.07,23.0,1,7,5,0,1.23,Green,West
5548,2026-03-05 00:47:00,6604.0,1509.0,39.0,0.31,299.0,0,6,8,1,6.5,Red,West
5269,2026-03-05 00:45:42,849.0,91.0,8.0,0.02,30.0,1,5,3,0,1.14,Green,North
10138,2026-03-05 00:42:35,9995.0,5611.0,11.0,0.81,238.0,0,5,5,1,6.97,Red,North
7996,2026-03-05 00:40:34,29434.0,8058.0,34.0,0.79,133.0,2,3,5,1,6.5,Red,South
6787,2026-03-05 00:27:57,24437.0,1133.0,38.0,0.71,501.0,1,5,7,1,8.85,Red,North
9029,2026-03-05 00:27:21,5342.0,1346.0,4.0,0.39,102.0,2,2,7,1,5.54,Yellow,North
5742,2026-03-05 00:17:03,325.0,381.0,12.0,0.07,40.0,2,8,0,0,0.52,Green,East
7249,2026-03-05 00:12:25,3699.0,835.0,40.0,0.32,79.0,1,9,1,0,5.14,Yellow,North
